甚至,1207
要求,1206
们,1192
水平,1188
任,1187
病人,1186
新,1182
死,1181
走,1171
利益,1170
决定,1170
当时,1170
态度,1167
之,1164
认识,1163
却,1163
存在,1160
由于,1158
人生,1155
担心,1135
真,1134
这么,1132
北京,1131
于,1130
有害,1123
感觉,1123
难,1114
自然,1112
家里,1111
然后,1108
成为,1101
边,1090
或者,1086
写,1081
其实,1079
政府,1076
分班,1076
肯定,1076
钱,1068
下去,1067
才能,1054
经常,1050
成长,1047
那些,1045
将,1039
故事,1037
比如,1035
同意,1035
经验,1035
及,1024
韩国,1024
那个,1023
能够,1023
受,1020
丈夫,1011
从小,1003
除了,1003
该,1002
生产,998
公众,996
严重,993
周围,992
结果,991
语言,983
教,978
意见,973
妻子,963
代,959
总是,954
广告,952
（,948
所有,948
精神,945
抬水,940
关心,940
有人,938
后来,933
最后,931
相信,929
愿意,926
年轻人,926
快乐,921
那时候,915
不仅,914
能力,914
出来,911
歌,911
不少,898
爱好,897
最好,896
过程,893
必须,887
完全,882
每,879
那时,877
家人,877
别的,876
不管,875
；,870
现象,865
性格,862
那样,861
目前,859
长,856
改变,854
出现,851
危害,847
而是,846
怎样,842
幸福,842
心里,838
不但,836
活,833
大部分,830
如何,829
住,828
保护,827
句,826
高兴,824
话,820
重视,817
家,817
照顾,810
小时候,809
挑水,807
任何,804
感情,804
同学,800
只是,796
将来,795
缺少,790
应,790
知识,788
不用,786
出生,785
发现,784
同时,780
如,780
）,779
变化,776
起,770
成绩,767
由,767
对于,763
想到,761
比如说,758
今天,757
减少,756
怎么样,749
自杀,749
面对,748
心情,748
向,748
责任,745
出,745
请,744
造成,744
段,743
越,742
道理,742
理想,741
导游,741
好好,735
交流,734
人民,734
增加,732
告诉,731
女儿,728
研究,727
便,727
都会,726
以外,725
考试,725
叫,723
说话,713
当中,712
阅读,710
来看,708
病,705
第三,698
引起,694
假期,692
程度,690
内容,686
权利,686
今年,684
心理,683
一边,681
高中,679
唱,674
允许,674
沟通,673
快,670
有关,669
进行,669
谈,667
常,666
接受,665
慢慢,661
中国人,661
接触,659
只要,656
先生,654
之后,651
听到,650
有时,649
注意,648
声音,646
双方,641
变成,637
刚,637
忙,636
爱情,636
女,631
记得,631
其中,630
异性,628
四,628
继续,628
未来,627
回家,624
以及,623
尤其,617
活动,616
带,610
参加,609
保持,609
真的,609
采取,609
连,608
主要,607
早恋,607
意思,606
科学,606
——,606
帮,603
发达,603
尊重,603
无论,603
历史,602
生存,601
结婚,597
导致,596
读,595
关于,595
条件,595
讲,595
],595
靠,594
另,594
书,593
问,592
其,591
前,591
反对,589
这里,586
找到,586
啊,585
彼此,584
一下,580
感谢,580
成,579
其他,578
您们,578
罚款,576
作为,576
电视,575
化学,574
一切,574
不可,574
变,573
享受,573
妈,572
良好,572
也许,572
家长,571
月,571
这就,570
歌星,570
十分,569
中学,568
打,568
地球,568
意识,567
人体,566
压力,566
新加坡,566
共同,565
成功,561
永远,561
多么,558
不断,556
玩,556
吃饭,555
婚姻,554
有时候,550
懂,549
总之,549
达到,548
总,548
大大,548
留学,548
童年,545
自由,542
此,540
好像,538
之一,537
歌手,537
支持,536
明白,535
长辈,533
某,532
英语,526
过去,525
抽,523
城市,522
培养,520
避免,520
谈话,519
小学,517
设计,517
离开,515
于是,513
名,512
坏,511
时期,508
目的,507
别,506
医生,504
吸,504
介绍,501
……,499
放,498
理由,498
另外,497
根本,496
一生,496
父母亲,495
曾,494
拿,493
坏处,492
不治之症,492
年龄,492
人口,492
年级,491
无法,491
心,490
真正,485
每次,483
招聘,481
对话,480
简单,478
差异,475
角度,473
经历,472
往往,471
认真,467
食物,466
令,466
并且,466
市政府,466
如此,466
这次,464
孩子们,464
各,463
文章,460
谢谢,458
追求,458
放弃,458
戒烟,457
.,455
老人,454
说明,452
写信,452
庙,451
准备,451
辛苦,451
读书,450
经过,449
从来,449
《,449
》,449
生,448
坐,448
样子,448
反而,447
较,447
深,447
各种各样,446
学会,444
例如,443
上学,443
要是,443
座,442
日子,441
身边,439
只能,438
晚辈,438
价值,438
哪,438
满足,437
下来,436
随便,434
开,434
结交,434
来到,433
如今,433
还要,432
养成,431
观点,431
男,430
美好,430
马上,430
年青人,430
死亡,427
尽量,427
离婚,427
合作,425
伤害,425
进步,425
基本,425
各种,424
失败,422
服装,422
好多,421
其次,420
中文,419
道德,418
俩,418
非,417
份,417
农产品,416
以上,415
流行歌,415
短文,414
老,414
之前,413
矛盾,413
绝对,413
篇,411
五,411
意义,410
相处,409
苦,408
女生,407
爸,406
晚上,403
三年,403
禁止,403
天天,402
是否,401
弟弟,401
山下,399
曾经,399
对待,398
美国,398
所谓,398
年轻,397
损害,397
鼓励,396
终于,396
赞成,395
运动,395
作用,395
麻烦,395
上课,394
首,393
信,392
这儿,391
降低,389
早,388
这不,387
利用,385
若,384
技术,384
表现,384
什么样,383
各个,383
他人,383
印象,382
亲爱,381
农业,380
不良,379
本来,379
衣服,379
几亿,378
正确,378
李文,377
花,376
男生,375
全世界,375
班,374
传统,374
严格,372
地区,372
整洁,372
菜,368
大多数,366
二,365
哥哥,365
敢,365
以为,365
舒服,364
路,364
听说,363
然而,363
有着,362
怎么办,361
儿子,359
丰富,358
强,357
克服,357
姐姐,357
尊敬,356
提出,356
愉快,355
生长,355
控制,355
回,353
到底,352
例子,351
很快,351
怕,351
那里,350
真是,349
物质,349
获得,349
原来,348
干,348
想起,348
出台,348
有意思,347
&,347
表示,346
教训,346
女性,345
交往,344
旁边,343
实现,342
几乎,342
表达,341
本身,341
小孩子,341
我国,340
同样,339
实在,339
一点儿,338
后果,338
感,338
立场,337
进入,336
行动,336
回来,335
差不多,335
对不起,334
哪个,332
经理,331
那种,330
根据,330
惩罚,330
字,330
相识,330
汉字,329
教导,328
无,327
再说,326
欢迎,326
方便,325
农民,325
一家,325
祝,324
讨论,324
市容,324
渐渐,324
那天,323
她们,322
小孩,321
我家,320
收入,320
自私,319
破坏,319
项,318
辈,318
房间,317
平时,317
包括,317
呀,316
内,314
不知不觉,314
市场,314
考,314
满意,314
实行,313
香烟,313
不对,313
清楚,313
忘,312
不只,312
兄弟,312
女人,312
见,311
话题,311
并不,310
依靠,310
回国,310
不知,310
歌词,310
学院,309
更加,309
朋友们,309
在家,308
出去,307
它们,307
质量,307
行,307
据,306
回答,306
难以,305
爸妈,305
见面,305
不得不,305
离,303
体会,303
严厉,303
从而,302
跟着,302
错误,302
启事,302
妹妹,301
基础,300
动物,299
看见,299
分,299
疾病,298
医院,298
具有,298
去年,298
多少,296
那儿,296
正在,295
坚持,295
大人,295
处理,294
有点,294
则,294
现实,293
身上,293
哭,293
在于,293
十,291
失去,291
必要,291
不够,291
夫妻,290
形成,290
极,289
有效,288
危险,288
日语,288
拥有,287
运动员,287
关注,286
服务,285
做事,284
回到,284
思考,283
深刻,283
相反,283
一句话,281
点,281
深深,281
暑假,281
里面,280
承认,280
价格,279
日常,279
设计师,279
就要,279
有所,279
忽视,278
杀人,278
大量,277
消息,277
不如,277
天气,277
去世,277
忘记,276
重大,276
开心,275
长期,275
浪费,274
外国,274
批评,273
小时,273
间,272
恋爱,272
空气,272
提供,271
一部分,270
即使,269
休息,268
饿死,268
力量,268
解脱,267
看来,266
山,266
因素,265
也好,265
年前,264
开发,264
学到,264
家里人,263
逐渐,263
目标,262
相当,262
直接,262
旅行,262
选,261
人人,261
非洲,260
期间,259
正常,259
唱歌,259
累,259
久,258
突然,258
些,257
一旦,257
路上,257
年纪,257
总而言之,257
考上,257
不错,256
整个,256
快要,256
上海,255
商量,254
姐妹,254
好听,254
这时,254
作,253
人家,253
患者,253
男人,253
专业,253
结束,252
确实,252
电话,252
举止,251
穿,251
日本人,250
状态,250
实际上,250
做法,250
留下,249
难过,248
做出,248
面临,248
电脑,247
代表,247
科技,246
值得,246
痴迷,246
负担,246
土地,245
烦恼,245
儿女,245
顺利,245
封,245
安排,245
农村,244
既,244
部分,243
学业,242
爷爷,242
做人,242
正,241
信心,240
远,240
加上,240
替,239
只好,239
美丽,239
的确,238
条,238
课,237
管理,237
错,237
事实,236
星期,235
感受,235
六,234
打算,234
按照,234
短,234
可取,234
权力,233
本书,232
另一方面,232
奶奶,232
模仿,232
报纸,232
看看,231
亲戚,231
印尼,230
打电话,230
肺癌,230
唯一,230
即,230
对象,229
其它,229
贡献,229
好几,229
年代,228
效果,228
差,228
面前,228
算,228
说法,226
外语,226
泰国,226
只顾,225
过分,225
这项,225
到处,224
扔,223
放心,223
理所当然,223
发明,223
感动,222
一代,222
事物,222
低,221
吵架,221
上面,220
而言,220
失望,220
联系,220
不好意思,220
榜样,220
汽车,219
伟大,219
以来,219
积极,218
实施,218
公平,218
古代,217
而已,217
之中,217
比赛,217
属于,217
缺点,217
不怕,216
故意,216
做到,216
宝贵,216
懂得,215
之所以,215
底下,215
不足,215
治疗,215
早上,215
混合式,214
听话,214
亲人,214
学生们,214
证明,214
职,214
不久,213
张,213
成熟,213
家务,213
站,213
害怕,213
大概,212
制裁,212
聊天,211
现代人,211
交,211
外,211
进,210
适合,210
轻松,210
卖,209
产品,209
发音,209
发挥,209
普通,209
烟头,209
生产量,208
意味着,208
完,208
主动,208
创造,208
充满,207
素质,207
事业,207
负责,207
上述,207
关键,207
老百姓,206
千万,205
改善,205
玩儿,205
地址,205
全部,204
;,204
贫困,204
什么的,204
电影,204
本,204
重要性,203
有名,203
饭,203
明显,203
节目,202
外国人,202
任务,202
回忆,202
加工,202
有点儿,202
文明,202
限制,201
开放,201
愿望,201
担任,201
教师,201
下一代,200
国际,200
一方面,200
步,200
紧张,199
背景,199
着想,199
安全,199
以下,198
在一起,198
5月,198
香港,198
阶段,198
各国,197
至,197
不利,197
下山,197
适应,197
汉城,197
得病,196
乱,196
高山,196
科学家,196
未经,196
科学技术,196
国外,196
初中,196
不仅仅,196
价值观,195
制度,195
青年,195
指,195
见到,194
不顾,194
合理,194
民族,194
全,193
取得,193
学好,193
给予,193
不行,192
政策,192
生气,192
挺,192
速度,192
过来,192
外面,192
众所周知,192
制定,191
消除,191
安慰,191
传说,191
各自,191
反映,191
仍然,191
潮流,191
有益,191
至今,190
犯罪,190
建立,190
听众,190
现今,190
这样一来,190
尤其是,190
留,189
英文,189
走路,188
判断,188
业务,188
中心,188
做好,188
喜爱,187
总的来说,187
复杂,187
管,187
犯,187
致,187
先进,187
算是,187
医学,186
来讲,186
种种,186
不论,185
一辈子,185
独立,184
愿,184
特点,184
处,184
不好,184
特别是,183
热情,183
送,182
节奏,182
资源,182
quot,181
多多,181
词,181
同事,181
想念,181
状况,180
漂亮,180
睡觉,180
女子,180
完成,179
职业,179
饮食,179
新鲜,179
毕竟,179
此外,178
抽烟者,178
法院,178
难忘,178
礼貌,178
优点,178
亦,178
书籍,177
赞同,177
做饭,177
答案,176
从事,176
晚,176
未,176
试,176
最多,176
明星,176
就是说,175
打扫,175
度过,174
反正,174
癌症,173
下面,173
礼物,173
发达国家,173
讨厌,173
维持,173
按,172
杀,172
有用,172
某些,172
每当,171
左右,171
老年人,171
课程,171
名字,170
无害,170
哪里,170
办,170
职位,169
后悔,169
留学生,169
害,169
艺术,169
吸取,169
大众,169
2001年,169
合适,168
适当,168
学历,168
战争,168
害处,168
付出,168
主张,167
卫生,167
人和,167
念,167
似的,166
养,166
整天,166
保重,166
同,166
七,166
二手烟,166
既然,166
可惜,166
街上,165
难受,165
上班,165
死者,165
心中,164
性别,164
杀人罪,164
时常,164
最终,164
自我,163
世纪,163
笑,163
人员,163
男性,163
缺乏,163
近,163
?,162
依赖,162
死去,162
掌握,162
道路,162
假如,162
呼吸,162
干净,161
普遍,161
日益,161
贫穷,161
这位,161
心目,161
古典,161
国内,161
进一步,161
吃饱,161
喝酒,161
小说,161
明天,161
谈恋爱,160
扔掉,160
地位,160
提,160
热,159
决心,159
商业,159
幼年,158
口,158
需求,158
成人,158
其他人,158
富裕,157
换,157
那位,157
肚子,157
蔬菜,157
虽,156
事件,156
人数,156
过日子,156
专家,156
有限,155
嘛,155
应当,155
夏天,155
难道,155
烟民,155
想想,155
例外,154
管教,154
个性,154
静音,154
儿童,153
一面,153
从此,153
骂,153
不满,153
有利,153
西方,153
想要,153
至少,153
陪,152
哪儿,152
碰到,152
同班,152
刚刚,152
功课,152
熟悉,152
一对,152
后代,152
放松,152
提倡,152
举,151
一般来说,151
人物,151
不必,151
责任感,151
表明,151
平等,151
重,150
火车,150
受不了,150
身为,150
耐心,150
这样的话,150
人才,150
相互,150
肺,150
吸引,150
相同,149
子女们,149
这时候,149
小小,149
申请,149
间接,149
保证,149
妇女,149
负,148
每年,148
计划,148
简历,148
之外,148
文凭,148
事儿,148
各地,148
洗,148
恢复,147
为止,147
因而,147
家长们,147
某个,147
安静,147
生病,147
新闻,146
珍惜,146
或是,146
分开,146
quot;,145
落后,145
乐,145
搞,145
生意,145
家乡,145
稳定,145
睡,144
变得,144
为人,144
不然,144
祖国,144
父母节,144
要不然,144
充分,144
题目,144
打工,144
记住,143
提醒,143
应征,143
商店,143
发展中国家,143
基本上,143
专门,143
气氛,143
消失,143
绝不,143
宗教,142
组织,142
直到,142
部门,142
好吃,142
人士,142
华文,142
遵守,141
厉害,141
门,141
肯,141
欣赏,141
寒假,141
伤心,141
声调,141
前途,140
饿,140
企业,140
帮忙,139
通常,139
再见,139
符合,139
脑子,139
遗憾,138
奇怪,138
李,138
营养,138
种类,138
自身,138
可能性,138
眼睛,138
精通,138
不大,138
尽,137
便宜,136
也就是说,136
被动,136
富有,136
好看,135
者,134
讲究,134
指导,134
强调,134
团结,133
就算,133
同学们,133
东京,133
美满,133
难题,132
媒体,132
收到,132
劳动,131
差别,131
有利于,131
世上,131
体验,131
密切,131
处于,131
抱,131
早就,131
禁烟,130
二十,130
义务,130
必然,130
手,130
解释,130
减轻,130
’,130
利,129
距离,129
美,129
自,129
看待,129
心态,129
放假,129
空间,129
‘,129
勇敢,128
半,128
关怀,128
青年人,128
少年,128
国民,128
占,128
蔑视,128
女孩,128
来自,128
父母们,128
金钱,128
剩下,128
一半,127
混合,127
马来西亚,127
垃圾,127
寻找,127
改,127
英国,127
春天,127
相爱,127
作出,127
懂事,126
爱心,126
有一天,126
台湾,126
期待,126
增长,126
可怕,126
对此,125
如下,125
分析,125
情绪,125
坏事,125
风俗,125
这点,125
知,125
记,125
赚钱,125
温饱,125
好事,125
女朋友,125
治,124
外边,124
相比,123
肥料,123
文学,123
记忆,123
国,123
单位,123
救,123
牺牲,123
为何,122
好好儿,122
看书,122
挑,122
念书,122
偶然,122
建议,122
翻译,121
环保,121
吸收,121
至于,121
山底,120
点儿,120
密集,120
自信,120
领导,120
作业,120
团体,119
好奇心,119
3,119
场合,119
有趣,119
含有,119
勇气,119
歌迷,119
某种,118
除此之外,118
盲目,118
穷,118
尽管,118
那年,118
华语,118
小心,117
顿,117
竞争,117
消费者,117
附上,117
勉强,117
最佳,117
风景,117
外婆,117
调查,116
交谈,116
仔细,116
平常,116
动力,116
可不,116
应聘,116
热爱,116
好奇,115
最为,115
附近,115
乐趣,115
药,115
人际,115
两者,115
加入,115
忽略,115
实际,115
谈谈,115
大学生,115
男朋友,115
提到,115
年青,115
孝顺,115
印度尼西亚,114
寄,114
呆,114
学者,114
只不过,114
拼命,114
患,114
可怜,114
好久,114
报答,113
味道,113
角色,113
标准,113
国立,113
饱,113
三十,113
否则,113
之下,113
且,113
保守,113
脸,113
资料,113
开朗,113
思维,112
弊,112
水果,112
作品,112
医疗,111
公园,111
交通,111
求学,111
端正,111
再次,111
上帝,111
几十,111
家属,110
五月,110
道,110
似乎,110
爱人,110
正是,110
仍,110
恐怕,110
观察,110
分配,110
坚强,110
奋斗,109
客人,109
之类,109
或许,109
接近,109
自从,109
报道,109
华人,109
范围,109
同性,109
啦,109
重新,109
多年,109
练习,108
过度,108
好不,108
眼泪,108
大自然,108
娱乐,108
成就,108
老人家,107
劝,107
系,107
联络,107
从中,107
听听,107
伴侣,107
有的是,107
:,106
9月,106
明确,106
干活,106
旧,106
普通话,106
八,106
成员,106
当作,105
最初,105
一下子,105
象,104
温暖,104
大多,104
回想,104
爱护,104
学期,104
成分,104
山上,104
想象,104
结合,104
读完,104
类似,103
发育,103
跑,103
宿舍,103
相貌,103
和平,103
概念,103
一致,103
答应,103
等待,103
做为,102
一时,102
马路,102
完美,102
姓名,102
不可避免,102
负面,102
12日,102
一大,102
高级,102
政治,102
亲切,101
聪明,101
方向,101
无可奈何,101
优秀,101
著名,101
当今,101
足够,101
类,101
出国,101
老师们,100
孤独,100
亲自,100
想像,100
不安,100
米,100
往,100
不说,100
聘请,100
142P,100
送给,100
教学,100
引导,100
超过,100
让步,100
参观,100
反应,99
使得,99
为主,99
专心,99
难免,99
美术,99
宣传,99
采用,99
成年人,99
家中,99
可爱,99
平衡,99
2,99
吃惊,98
需,98
邮区,98
餐厅,98
冷静,98
随时,98
自然而然,98
脑海,98
梦想,98
声,98
长辈们,98
由此可见,97
全球,97
起床,97
特长,97
总会,97
善良,97
借,97
数量,97
祖母,97
眼前,96
不幸,96
身心,96
植物,96
打下,96
飞机,96
处事,96
内心,96
慢,96
轻视,96
顾客,96
一家人,96
照片,96
忍受,96
初,96
幼儿园,96
论文,96
规律,96
收获,95
同情,95
大声,95
效率,95
行业,95
寂寞,95
2005年,95
欲望,95
分钟,95
推销员,95
冲突,95
究竟,95
中华,95
超市,94
治好,94
流利,94
求,94
生理,94
司机,94
等于,94
噪音,94
多数,93
防止,93
长者,93
温柔,93
代替,93
足球,93
根,93
古时候,93
职员,93
不能不,93
一块,93
敬礼,93
年后,93
周末,92
任职,92
珍贵,92
下降,92
烙印,92
正好,92
智慧,92
旅游业,92
天下,92
冷,92
车,92
全国,92
昨天,92
生态,92
倍,92
活着,92
当地,91
安定,91
毛病,91
叫做,91
贸易,91
够,91
东方,91
场,91
巨大,91
乐观,91
吐,91
樱花,91
走向,91
口香糖,91
作者,90
好人,90
自已,90
承担,90
损失,90
和睦,90
戒,90
原谅,90
4月,90
注重,90
文字,90
相遇,90
心灵,90
停止,89
必,89
生日,89
集中,89
从小到大,89
包含,89
陌生,89
促进,89
写到,89
精美,89
轻易,89
简直,89
祖父,88
不停,88
数学,88
光,88
外公,88
规则,88
加以,88
何况,88
咱们,88
烟味,88
俗话说,87
位置,87
地上,87
中学生,87
带给,87
争论,87
欲,87
有意,87
主意,87
尼古丁,87
寺庙,87
说到,87
报章,87
明年,87
信任,87
当成,87
充实,87
人格,87
小孩儿,87
苦恼,87
吵,87
头,86
逃避,86
好象,86
以便,86
房子,86
语法,86
特殊,86
旅客,86
命运,86
折磨,86
游泳,86
放学,85
一方,85
学问,85
方案,85
日,85
得知,85
教室,85
分享,85
要不,85
本性,85
解除,85
人生观,84
欢乐,84
兴奋,84
随地,84
工具,84
好坏,84
快速,84
人情,84
挣钱,84
食,84
加,84
信息,84
说出,84
养育,84
无情,84
比方说,83
你好,83
今日,83
改革,83
不住,83
原则,83
各人,83
小事,83
手段,83
深入,83
教诲,83
人权,83
待人,83
吸烟人,83
可见,83
亚洲,83
节约,82
上一代,82
摆脱,82
玩伴,82
聊天儿,82
艰苦,82
南洋,82
下午,82
下课,82
回去,82
凡事,82
中文系,82
强者,82
忍耐,82
合法,82
认同,82
200310,81
嗜好,81
。。,81
掉,81
老板,81
倒,81
打开,81
这几年,81
亲密,81
饭店,81
人间,81
胜任,81
杂志,81
无所谓,81
痛,81
修养,81
当代,81
具体,81
数,81
抱怨,81
扩大,81
邻居,81
春节,81
开车,80
杀死,80
大事,80
期望,80
疼,80
火灾,80
游客,80
组成,80
尽力,80
明明,80
图书馆,80
男子,80
常见,80
体谅,80
名胜古迹,79
满,79
时光,79
工厂,79
一会儿,79
讲话,79
前面,79
流,79
住院,79
供,79
下次,79
办事,79
做菜,79
强烈,79
动作,78
同屋,78
勤劳,78
群,78
员工,78
冬天,78
表面,78
片,78
不得了,78
成果,78
大夫,78
友谊,78
长寿,77
俗语,77
趋势,77
制造,77
地步,77
没关系,77
学位,77
启,77
不用说,77
并非,77
支,77
分别,77
作文,77
5,77
大约,76
区别,76
韩国人,76
动,76
游戏,76
疼爱,76
敬爱,76
尝试,76
赚,76
无聊,76
理论,76
故,76
前辈,76
一两,76
清洁,76
极了,76
相似,75
时刻,75
二十一,75
平安,75
十几,75
免不了,75
头发,75
主任,75
否认,75
花钱,75
远远,75
借口,75
同性恋,75
今后,75
影响力,75
迅速,75
结,75
差距,75
旅行社,75
」,75
建设,75
打架,74
17日,74
经,74
客观,74
启发,74
上次,74
眼里,74
尊严,74
独特,74
抬,74
男女生,74
「,74
统计,73
接,73
事故,73
母语,73
反感,73
一举一动,73
闹,73
号,73
日后,73
无论如何,73
后者,73
普及,73
青梅竹马,73
居住,73
干什么,73
眼光,73
做生意,73
方,73
笔,73
本地,73
自觉,72
没法,72
全家,72
踏入,72
追,72
品德,72
怎,72
争取,72
敬上,72
教给,72
近年来,72
大于,72
形象,72
上来,72
投入,72
身份,72
老大,72
画,72
梦,71
一开始,71
工资,71
两性,71
背,71
着急,71
细心,71
婴儿,71
内向,71
不成,71
费用,71
一见钟情,71
集体,71
不见,71
两三,71
虽说,71
老一辈,71
这才,71
分工,70
毫无,70
一番,70
华侨,70
忍,70
独自,70
无疑,70
半天,70
激烈,70
特色,70
同一个,70
那边,70
协助,70
罪,70
—,70
活泼,70
少数,69
从前,69
认可,69
改正,69
无数,69
法语,69
十二月,69
同一,69
看出,69
下班,69
好榜样,69
强迫,69
挑战,69
寿命,69
教授,69
始终,69
不许,69
宽容,69
从不,69
许许多多,69
课堂,69
一向,69
搬到,69
等到,68
缘故,68
说不定,68
轮流,68
全都,68
弄,68
退休,68
持,68
打击,68
证书,68
找出,68
公民,68
涉及,68
参考,68
机场,68
当初,68
威胁,68
佛教,67
床,67
参与,67
一共,67
盼望,67
上升,67
安心,67
早已,67
达,67
方言,67
肺病,67
怪,67
课外,67
价钱,67
玩具,67
赶快,67
锻炼,67
上都,67
加强,67
保障,67
拿到,66
结论,66
12月,66
甚,66
更为,66
时尚,66
笑容,66
修读,66
上司,66
写给,66
15日,66
无限,66
浓厚,66
情形,66
欧洲,66
体育,66
机器,66
力气,66
125F,65
天一,65
常识,65
辅导,65
善于,65
生死,65
孕妇,65
感激,65
平静,65
口语,65
迄今为止,65
安乐,65
必定,65
益处,65
真心,65
依,65
看不起,65
浪漫,65
法国,65
举办,65
食用,65
4,65
古老,65
唉声叹气,65
称为,65
过于,65
现代化,64
意志,64
看完,64
随意,64
危机,64
身高,64
门牌,64
想出,64
取,64
崇拜,64
没有用,64
来得,64
应有,64
感冒,64
发觉,64
恶化,64
或者是,64
脸上,64
现,64
气候,64
友好,64
全面,64
越南,64
业余,64
报告,64
看一看,64
肉,64
实践,64
怨天尤人,64
为此,63
精力,63
阻止,63
朝鲜,63
终身,63
懒,63
把握,63
毒品,63
敏感,63
号码,63
自古以来,63
悲伤,63
早日,63
步入,63
推销,63
多次,63
进修,63
个子,63
学费,63
尽快,63
热门,62
九,62
骄傲,62
20,62
1,62
吸入,62
姓,62
种植,62
训练,62
噪声,62
不难,62
长久,62
办公室,62
市民,62
言行,62
恶劣,62
弱,62
病情,62
基因,61
五十,61
近来,61
承受,61
季翔,61
广泛,61
严肃,61
误会,61
红,61
#,61
海外,61
西安,61
成语,61
演唱会,61
活力,61
没用,61
平凡,61
渴,60
诚实,60
奖,60
显得,60
小学生,60
动手,60
完善,60
向往,60
群体,60
没钱,60
里边,60
偷偷,60
脱离,60
反过来说,60
主人,60
幸运,60
亲友,60
打交道,60
忘掉,60
积累,60
不道德,60
含,60
不再,60
二十五,60
懒惰,60
颇,60
自小,60
情景,60
地理,60
提升,60
比不上,60
品质,60
深感,60
走到,60
王,60
据说,59
援助,59
以往,59
情,59
况且,59
体贴,59
岁月,59
1993年,59
本国,59
品种,59
风格,59
怀孕,59
以身作则,59
吃苦,59
经营,59
谅解,59
反省,59
依我看,59
商人,59
抚养,59
吃亏,59
反过来,59
多种,59
持续,59
肺炎,59
那段,59
进而,59
形式,59
正当,59
推广,59
以免,59
商品,59
干涉,58
药品,58
分校,58
来往,58
悲哀,58
写字,58
十八,58
热闹,58
若是,58
无益,58
广大,58
